Month,Year,Rainfall_x,WPI_x,WPI_y,Rainfall_Deviation,Flood_Flag,Crop
9,2012,193.5,111.8,116.1,0.5305555555555657,False,Barley
9,2012,193.5,111.8,116.1,17.43055555555557,False,Barley
9,2012,193.5,111.8,116.1,-46.969444444444434,False,Barley
9,2012,193.5,111.8,116.1,-67.36944444444444,False,Barley
9,2012,193.5,111.8,116.1,-176.26944444444445,False,Barley
9,2012,193.5,111.8,116.1,-167.56944444444446,False,Barley
9,2012,193.5,111.8,116.1,134.83055555555555,False,Barley
9,2012,193.5,111.8,116.1,-167.76944444444445,False,Barley
9,2012,193.5,111.8,116.1,-149.26944444444445,False,Barley
9,2012,193.5,111.8,116.1,-5.969444444444434,False,Barley
9,2012,193.5,111.8,116.1,-67.56944444444443,False,Barley
10,2012,58.7,110.5,158.89999999999998,-53.269444444444446,False,Barley
11,2012,30.7,113.9,158.89999999999998,-53.269444444444446,False,Barley
12,2012,11.7,119.0,158.89999999999998,-53.269444444444446,False,Barley
1,2013,11.3,119.4,158.89999999999998,-53.269444444444446,False,Barley
2,2013,40.1,120.2,158.89999999999998,-53.269444444444446,False,Barley
3,2013,15.7,119.5,158.89999999999998,-53.269444444444446,False,Barley
4,2013,30.4,116.5,158.89999999999998,-53.269444444444446,False,Barley
5,2013,57.8,114.7,158.89999999999998,-53.269444444444446,False,Barley
6,2013,219.8,115.8,119.3,529.6305555555556,True,Barley
6,2013,219.8,115.8,119.3,42.23055555555558,False,Barley
6,2013,219.8,115.8,119.3,83.83055555555555,False,Barley
6,2013,219.8,115.8,119.3,28.530555555555537,False,Barley
6,2013,219.8,115.8,119.3,146.73055555555558,False,Barley
6,2013,219.8,115.8,119.3,-10.269444444444446,False,Barley
6,2013,219.8,115.8,119.3,41.23055555555558,False,Barley
6,2013,219.8,115.8,119.3,-77.46944444444443,False,Barley
6,2013,219.8,115.8,119.3,-68.16944444444445,False,Barley
6,2013,219.8,115.8,119.3,45.93055555555557,False,Barley
6,2013,219.8,115.8,119.3,-48.86944444444444,False,Barley
6,2013,219.8,115.8,119.3,226.9305555555556,False,Barley
6,2013,219.8,115.8,119.3,-182.96944444444443,False,Barley
6,2013,219.8,115.8,119.3,-113.76944444444445,False,Barley
6,2013,219.8,115.8,119.3,-46.66944444444445,False,Barley
6,2013,219.8,115.8,119.3,-131.96944444444443,False,Barley
6,2013,219.8,115.8,119.3,-205.96944444444443,False,Barley
6,2013,219.8,115.8,119.3,-149.66944444444442,False,Barley
6,2013,219.8,115.8,119.3,9.030555555555535,False,Barley
6,2013,219.8,115.8,119.3,40.03055555555554,False,Barley
6,2013,219.8,115.8,119.3,-63.86944444444444,False,Barley
6,2013,219.8,115.8,119.3,-80.06944444444443,False,Barley
6,2013,219.8,115.8,119.3,807.7305555555555,True,Barley
6,2013,219.8,115.8,119.3,-21.76944444444445,False,Barley
6,2013,219.8,115.8,119.3,-89.36944444444444,False,Barley
6,2013,219.8,115.8,119.3,135.43055555555557,False,Barley
6,2013,219.8,115.8,119.3,-14.769444444444446,False,Barley
6,2013,219.8,115.8,119.3,-142.36944444444444,False,Barley
6,2013,219.8,115.8,119.3,-64.66944444444445,False,Barley
6,2013,219.8,115.8,119.3,-184.56944444444449,False,Barley
6,2013,219.8,115.8,119.3,-187.06944444444449,False,Barley
6,2013,219.8,115.8,119.3,693.7305555555556,True,Barley
6,2013,219.8,115.8,119.3,-152.56944444444446,False,Barley
6,2013,219.8,115.8,119.3,-59.66944444444445,False,Barley
6,2013,219.8,115.8,119.3,794.2305555555555,True,Barley
6,2013,219.8,115.8,119.3,178.83055555555555,False,Barley
7,2013,310.0,115.8,117.7,315.6305555555556,True,Barley
7,2013,310.0,115.8,117.7,88.73055555555558,False,Barley
7,2013,310.0,115.8,117.7,117.43055555555556,False,Barley
7,2013,310.0,115.8,117.7,63.33055555555555,False,Barley
7,2013,310.0,115.8,117.7,274.33055555555563,True,Barley
7,2013,310.0,115.8,117.7,25.13055555555556,False,Barley
7,2013,310.0,115.8,117.7,141.73055555555558,False,Barley
7,2013,310.0,115.8,117.7,-33.66944444444445,False,Barley
7,2013,310.0,115.8,117.7,-88.66944444444445,False,Barley
7,2013,310.0,115.8,117.7,-7.769444444444446,False,Barley
7,2013,310.0,115.8,117.7,-17.06944444444443,False,Barley
7,2013,310.0,115.8,117.7,148.33055555555555,False,Barley
7,2013,310.0,115.8,117.7,-140.96944444444443,False,Barley
7,2013,310.0,115.8,117.7,-12.36944444444444,False,Barley
7,2013,310.0,115.8,117.7,-42.969444444444434,False,Barley
7,2013,310.0,115.8,117.7,-54.969444444444434,False,Barley
7,2013,310.0,115.8,117.7,-134.76944444444445,False,Barley
7,2013,310.0,115.8,117.7,86.83055555555555,False,Barley
7,2013,310.0,115.8,117.7,236.7305555555556,True,Barley
7,2013,310.0,115.8,117.7,218.33055555555555,False,Barley
7,2013,310.0,115.8,117.7,244.2305555555556,True,Barley
7,2013,310.0,115.8,117.7,-33.06944444444443,False,Barley
7,2013,310.0,115.8,117.7,1249.8305555555555,True,Barley
7,2013,310.0,115.8,117.7,93.63055555555556,False,Barley
7,2013,310.0,115.8,117.7,47.83055555555555,False,Barley
7,2013,310.0,115.8,117.7,294.5305555555556,True,Barley
7,2013,310.0,115.8,117.7,-0.36944444444444,False,Barley
7,2013,310.0,115.8,117.7,-79.96944444444443,False,Barley
7,2013,310.0,115.8,117.7,119.93055555555556,False,Barley
7,2013,310.0,115.8,117.7,-165.36944444444444,False,Barley
7,2013,310.0,115.8,117.7,-194.06944444444449,False,Barley
7,2013,310.0,115.8,117.7,1262.4305555555554,True,Barley
7,2013,310.0,115.8,117.7,-78.26944444444445,False,Barley
7,2013,310.0,115.8,117.7,93.83055555555556,False,Barley
7,2013,310.0,115.8,117.7,581.1305555555556,True,Barley
7,2013,310.0,115.8,117.7,49.03055555555554,False,Barley
8,2013,254.7,116.3,113.5,94.33055555555556,False,Barley
8,2013,254.7,116.3,113.5,-7.669444444444451,False,Barley
8,2013,254.7,116.3,113.5,85.43055555555557,False,Barley
8,2013,254.7,116.3,113.5,152.83055555555555,False,Barley
8,2013,254.7,116.3,113.5,157.33055555555555,False,Barley
8,2013,254.7,116.3,113.5,153.13055555555556,False,Barley
8,2013,254.7,116.3,113.5,7.230555555555554,False,Barley
8,2013,254.7,116.3,113.5,23.33055555555555,False,Barley
8,2013,254.7,116.3,113.5,-82.06944444444443,False,Barley
8,2013,254.7,116.3,113.5,-2.4694444444444343,False,Barley
8,2013,254.7,116.3,113.5,31.33055555555555,False,Barley
8,2013,254.7,116.3,113.5,80.73055555555558,False,Barley
8,2013,254.7,116.3,113.5,-56.06944444444443,False,Barley
8,2013,254.7,116.3,113.5,-53.66944444444445,False,Barley
8,2013,254.7,116.3,113.5,-3.2694444444444457,False,Barley
8,2013,254.7,116.3,113.5,95.63055555555556,False,Barley
8,2013,254.7,116.3,113.5,-107.86944444444444,False,Barley
8,2013,254.7,116.3,113.5,35.13055555555556,False,Barley
8,2013,254.7,116.3,113.5,179.13055555555556,False,Barley
8,2013,254.7,116.3,113.5,235.1305555555556,True,Barley
8,2013,254.7,116.3,113.5,-0.4694444444444343,False,Barley
8,2013,254.7,116.3,113.5,-150.16944444444442,False,Barley
8,2013,254.7,116.3,113.5,250.33055555555555,True,Barley
8,2013,254.7,116.3,113.5,-87.66944444444445,False,Barley
8,2013,254.7,116.3,113.5,-110.06944444444444,False,Barley
8,2013,254.7,116.3,113.5,79.23055555555558,False,Barley
8,2013,254.7,116.3,113.5,58.83055555555555,False,Barley
8,2013,254.7,116.3,113.5,-114.56944444444444,False,Barley
8,2013,254.7,116.3,113.5,-35.16944444444445,False,Barley
8,2013,254.7,116.3,113.5,-158.46944444444443,False,Barley
8,2013,254.7,116.3,113.5,-128.26944444444445,False,Barley
8,2013,254.7,116.3,113.5,404.93055555555554,True,Barley
8,2013,254.7,116.3,113.5,-168.26944444444445,False,Barley
8,2013,254.7,116.3,113.5,-89.66944444444445,False,Barley
8,2013,254.7,116.3,113.5,118.73055555555558,False,Barley
8,2013,254.7,116.3,113.5,-96.56944444444444,False,Barley
9,2013,152.7,118.0,113.7,225.2305555555556,False,Barley
9,2013,152.7,118.0,113.7,30.93055555555557,False,Barley
9,2013,152.7,118.0,113.7,3.13055555555556,False,Barley
9,2013,152.7,118.0,113.7,30.83055555555555,False,Barley
9,2013,152.7,118.0,113.7,58.73055555555558,False,Barley
9,2013,152.7,118.0,113.7,-4.36944444444444,False,Barley
9,2013,152.7,118.0,113.7,-36.56944444444443,False,Barley
9,2013,152.7,118.0,113.7,-94.46944444444443,False,Barley
9,2013,152.7,118.0,113.7,-127.16944444444444,False,Barley
9,2013,152.7,118.0,113.7,-163.96944444444443,False,Barley
9,2013,152.7,118.0,113.7,-196.26944444444445,False,Barley
9,2013,152.7,118.0,113.7,-132.66944444444442,False,Barley
9,2013,152.7,118.0,113.7,-212.56944444444449,False,Barley
9,2013,152.7,118.0,113.7,-218.16944444444445,False,Barley
9,2013,152.7,118.0,113.7,-176.46944444444443,False,Barley
9,2013,152.7,118.0,113.7,-185.56944444444449,False,Barley
9,2013,152.7,118.0,113.7,-187.06944444444449,False,Barley
9,2013,152.7,118.0,113.7,-156.56944444444446,False,Barley
9,2013,152.7,118.0,113.7,-147.56944444444446,False,Barley
9,2013,152.7,118.0,113.7,-172.46944444444443,False,Barley
9,2013,152.7,118.0,113.7,93.33055555555556,False,Barley
9,2013,152.7,118.0,113.7,67.23055555555558,False,Barley
9,2013,152.7,118.0,113.7,102.83055555555556,False,Barley
9,2013,152.7,118.0,113.7,-39.06944444444443,False,Barley
9,2013,152.7,118.0,113.7,-93.96944444444443,False,Barley
9,2013,152.7,118.0,113.7,-111.26944444444445,False,Barley
9,2013,152.7,118.0,113.7,-99.26944444444445,False,Barley
9,2013,152.7,118.0,113.7,-110.26944444444445,False,Barley
9,2013,152.7,118.0,113.7,-72.76944444444445,False,Barley
9,2013,152.7,118.0,113.7,-56.769444444444446,False,Barley
9,2013,152.7,118.0,113.7,-128.56944444444446,False,Barley
9,2013,152.7,118.0,113.7,79.03055555555554,False,Barley
9,2013,152.7,118.0,113.7,-56.66944444444445,False,Barley
9,2013,152.7,118.0,113.7,-60.86944444444444,False,Barley
9,2013,152.7,118.0,113.7,70.33055555555555,False,Barley
9,2013,152.7,118.0,113.7,-66.96944444444443,False,Barley
10,2013,129.4,118.6,158.89999999999998,-53.269444444444446,False,Barley
11,2013,14.0,120.1,158.89999999999998,-53.269444444444446,False,Barley
12,2013,6.7,123.3,158.89999999999998,-53.269444444444446,False,Barley
1,2014,19.2,123.9,158.89999999999998,-53.269444444444446,False,Barley
2,2014,27.4,123.5,158.89999999999998,-53.269444444444446,False,Barley
3,2014,36.1,124.1,158.89999999999998,-53.269444444444446,False,Barley
4,2014,22.2,119.2,158.89999999999998,-53.269444444444446,False,Barley
5,2014,72.9,120.7,158.89999999999998,-53.269444444444446,False,Barley
6,2014,95.4,118.2,134.1,169.13055555555556,False,Barley
6,2014,95.4,118.2,134.1,158.63055555555556,False,Barley
6,2014,95.4,118.2,134.1,153.03055555555554,False,Barley
6,2014,95.4,118.2,134.1,20.83055555555555,False,Barley
6,2014,95.4,118.2,134.1,285.7305555555556,True,Barley
6,2014,95.4,118.2,134.1,-72.96944444444443,False,Barley
6,2014,95.4,118.2,134.1,-145.56944444444446,False,Barley
6,2014,95.4,118.2,134.1,-129.16944444444442,False,Barley
6,2014,95.4,118.2,134.1,-141.66944444444442,False,Barley
6,2014,95.4,118.2,134.1,-197.1694444444444,False,Barley
6,2014,95.4,118.2,134.1,-227.16944444444445,False,Barley
6,2014,95.4,118.2,134.1,-185.46944444444443,False,Barley
6,2014,95.4,118.2,134.1,-219.46944444444443,False,Barley
6,2014,95.4,118.2,134.1,-223.16944444444445,False,Barley
6,2014,95.4,118.2,134.1,-200.6694444444444,False,Barley
6,2014,95.4,118.2,134.1,-211.26944444444445,False,Barley
6,2014,95.4,118.2,134.1,-232.86944444444444,False,Barley
6,2014,95.4,118.2,134.1,-222.56944444444443,False,Barley
6,2014,95.4,118.2,134.1,-216.16944444444445,False,Barley
6,2014,95.4,118.2,134.1,-167.26944444444445,False,Barley
6,2014,95.4,118.2,134.1,-234.56944444444443,False,Barley
6,2014,95.4,118.2,134.1,-222.96944444444443,False,Barley
6,2014,95.4,118.2,134.1,-26.16944444444445,False,Barley
6,2014,95.4,118.2,134.1,-204.06944444444449,False,Barley
6,2014,95.4,118.2,134.1,-216.46944444444443,False,Barley
6,2014,95.4,118.2,134.1,-201.6694444444444,False,Barley
6,2014,95.4,118.2,134.1,-137.56944444444446,False,Barley
6,2014,95.4,118.2,134.1,-224.96944444444443,False,Barley
6,2014,95.4,118.2,134.1,-185.86944444444444,False,Barley
6,2014,95.4,118.2,134.1,-166.46944444444443,False,Barley
6,2014,95.4,118.2,134.1,-200.06944444444449,False,Barley
6,2014,95.4,118.2,134.1,199.9305555555556,False,Barley
6,2014,95.4,118.2,134.1,-198.36944444444444,False,Barley
6,2014,95.4,118.2,134.1,-143.76944444444445,False,Barley
6,2014,95.4,118.2,134.1,205.6305555555556,False,Barley
6,2014,95.4,118.2,134.1,-3.2694444444444457,False,Barley
7,2014,261.2,120.1,128.6,226.0305555555556,False,Barley
7,2014,261.2,120.1,128.6,100.63055555555556,False,Barley
7,2014,261.2,120.1,128.6,125.93055555555556,False,Barley
7,2014,261.2,120.1,128.6,18.33055555555555,False,Barley
7,2014,261.2,120.1,128.6,224.0305555555556,False,Barley
7,2014,261.2,120.1,128.6,57.23055555555558,False,Barley
7,2014,261.2,120.1,128.6,250.83055555555555,True,Barley
7,2014,261.2,120.1,128.6,54.03055555555554,False,Barley
7,2014,261.2,120.1,128.6,6.430555555555571,False,Barley
7,2014,261.2,120.1,128.6,51.53055555555554,False,Barley
7,2014,261.2,120.1,128.6,-100.26944444444445,False,Barley
7,2014,261.2,120.1,128.6,201.2305555555556,False,Barley
7,2014,261.2,120.1,128.6,-166.16944444444442,False,Barley
7,2014,261.2,120.1,128.6,-165.36944444444444,False,Barley
7,2014,261.2,120.1,128.6,-52.36944444444444,False,Barley
7,2014,261.2,120.1,128.6,-131.16944444444442,False,Barley
7,2014,261.2,120.1,128.6,-152.06944444444446,False,Barley
7,2014,261.2,120.1,128.6,-49.769444444444446,False,Barley
7,2014,261.2,120.1,128.6,84.03055555555554,False,Barley
7,2014,261.2,120.1,128.6,39.63055555555556,False,Barley
7,2014,261.2,120.1,128.6,112.23055555555558,False,Barley
7,2014,261.2,120.1,128.6,-70.66944444444445,False,Barley
7,2014,261.2,120.1,128.6,1055.5305555555556,True,Barley
7,2014,261.2,120.1,128.6,55.13055555555556,False,Barley
7,2014,261.2,120.1,128.6,-143.46944444444443,False,Barley
7,2014,261.2,120.1,128.6,70.23055555555558,False,Barley
7,2014,261.2,120.1,128.6,187.83055555555555,False,Barley
7,2014,261.2,120.1,128.6,-85.26944444444445,False,Barley
7,2014,261.2,120.1,128.6,-94.56944444444444,False,Barley
7,2014,261.2,120.1,128.6,-182.26944444444445,False,Barley
7,2014,261.2,120.1,128.6,-196.36944444444444,False,Barley
7,2014,261.2,120.1,128.6,912.6305555555556,True,Barley
7,2014,261.2,120.1,128.6,-96.36944444444444,False,Barley
7,2014,261.2,120.1,128.6,17.63055555555556,False,Barley
7,2014,261.2,120.1,128.6,421.0305555555556,True,Barley
7,2014,261.2,120.1,128.6,-131.96944444444443,False,Barley
8,2014,237.5,124.2,123.7,74.13055555555556,False,Barley
8,2014,237.5,124.2,123.7,304.6305555555556,True,Barley
8,2014,237.5,124.2,123.7,231.7305555555556,True,Barley
8,2014,237.5,124.2,123.7,59.33055555555555,False,Barley
8,2014,237.5,124.2,123.7,319.83055555555563,True,Barley
8,2014,237.5,124.2,123.7,39.23055555555558,False,Barley
8,2014,237.5,124.2,123.7,143.03055555555554,False,Barley
8,2014,237.5,124.2,123.7,12.230555555555584,False,Barley
8,2014,237.5,124.2,123.7,53.83055555555555,False,Barley
8,2014,237.5,124.2,123.7,-102.86944444444444,False,Barley
8,2014,237.5,124.2,123.7,-168.06944444444446,False,Barley
8,2014,237.5,124.2,123.7,27.33055555555555,False,Barley
8,2014,237.5,124.2,123.7,-215.66944444444445,False,Barley
8,2014,237.5,124.2,123.7,-198.86944444444444,False,Barley
8,2014,237.5,124.2,123.7,-94.86944444444444,False,Barley
8,2014,237.5,124.2,123.7,-102.46944444444443,False,Barley
8,2014,237.5,124.2,123.7,-175.56944444444446,False,Barley
8,2014,237.5,124.2,123.7,9.030555555555535,False,Barley
8,2014,237.5,124.2,123.7,-39.969444444444434,False,Barley
8,2014,237.5,124.2,123.7,-18.86944444444444,False,Barley
8,2014,237.5,124.2,123.7,-97.16944444444444,False,Barley
8,2014,237.5,124.2,123.7,-93.06944444444444,False,Barley
8,2014,237.5,124.2,123.7,448.43055555555554,True,Barley
8,2014,237.5,124.2,123.7,-2.1694444444444514,False,Barley
8,2014,237.5,124.2,123.7,-69.16944444444445,False,Barley
8,2014,237.5,124.2,123.7,-80.16944444444445,False,Barley
8,2014,237.5,124.2,123.7,71.43055555555557,False,Barley
8,2014,237.5,124.2,123.7,-98.06944444444444,False,Barley
8,2014,237.5,124.2,123.7,-56.969444444444434,False,Barley
8,2014,237.5,124.2,123.7,-141.96944444444443,False,Barley
8,2014,237.5,124.2,123.7,-132.26944444444445,False,Barley
8,2014,237.5,124.2,123.7,730.4305555555555,True,Barley
8,2014,237.5,124.2,123.7,-33.86944444444444,False,Barley
8,2014,237.5,124.2,123.7,3.5305555555555657,False,Barley
8,2014,237.5,124.2,123.7,483.3305555555556,True,Barley
8,2014,237.5,124.2,123.7,218.7305555555556,False,Barley
9,2014,188.0,127.1,124.3,165.63055555555556,False,Barley
9,2014,188.0,127.1,124.3,78.93055555555557,False,Barley
9,2014,188.0,127.1,124.3,177.13055555555556,False,Barley
9,2014,188.0,127.1,124.3,48.83055555555555,False,Barley
9,2014,188.0,127.1,124.3,148.53055555555554,False,Barley
9,2014,188.0,127.1,124.3,-26.969444444444434,False,Barley
9,2014,188.0,127.1,124.3,38.23055555555558,False,Barley
9,2014,188.0,127.1,124.3,-79.46944444444443,False,Barley
9,2014,188.0,127.1,124.3,-85.96944444444443,False,Barley
9,2014,188.0,127.1,124.3,-135.66944444444442,False,Barley
9,2014,188.0,127.1,124.3,-164.16944444444442,False,Barley
9,2014,188.0,127.1,124.3,-141.86944444444444,False,Barley
9,2014,188.0,127.1,124.3,-177.06944444444446,False,Barley
9,2014,188.0,127.1,124.3,-117.66944444444444,False,Barley
9,2014,188.0,127.1,124.3,-157.46944444444443,False,Barley
9,2014,188.0,127.1,124.3,127.83055555555556,False,Barley
9,2014,188.0,127.1,124.3,-160.76944444444445,False,Barley
9,2014,188.0,127.1,124.3,-109.96944444444443,False,Barley
9,2014,188.0,127.1,124.3,-58.86944444444444,False,Barley
9,2014,188.0,127.1,124.3,-107.06944444444444,False,Barley
9,2014,188.0,127.1,124.3,35.93055555555557,False,Barley
9,2014,188.0,127.1,124.3,-123.26944444444445,False,Barley
9,2014,188.0,127.1,124.3,162.03055555555554,False,Barley
9,2014,188.0,127.1,124.3,-125.36944444444444,False,Barley
9,2014,188.0,127.1,124.3,-160.46944444444443,False,Barley
9,2014,188.0,127.1,124.3,-33.66944444444445,False,Barley
9,2014,188.0,127.1,124.3,15.830555555555549,False,Barley
9,2014,188.0,127.1,124.3,-108.76944444444445,False,Barley
9,2014,188.0,127.1,124.3,-118.46944444444443,False,Barley
9,2014,188.0,127.1,124.3,-180.06944444444446,False,Barley
9,2014,188.0,127.1,124.3,-150.86944444444444,False,Barley
9,2014,188.0,127.1,124.3,95.93055555555556,False,Barley
9,2014,188.0,127.1,124.3,-154.36944444444444,False,Barley
9,2014,188.0,127.1,124.3,-92.86944444444444,False,Barley
9,2014,188.0,127.1,124.3,50.63055555555556,False,Barley
9,2014,188.0,127.1,124.3,-116.76944444444445,False,Barley
10,2014,60.2,129.8,158.89999999999998,-53.269444444444446,False,Barley
11,2014,14.4,128.4,158.89999999999998,-53.269444444444446,False,Barley
12,2014,10.7,131.0,158.89999999999998,-53.269444444444446,False,Barley
1,2015,17.4,135.4,158.89999999999998,-53.269444444444446,False,Barley
2,2015,21.0,134.7,158.89999999999998,-53.269444444444446,False,Barley
3,2015,62.0,132.6,158.89999999999998,-53.269444444444446,False,Barley
4,2015,69.4,120.1,158.89999999999998,-53.269444444444446,False,Barley
5,2015,53.8,122.7,158.89999999999998,-53.269444444444446,False,Barley
6,2015,192.8,120.7,159.7,99.03055555555554,False,Barley
6,2015,192.8,120.7,159.7,323.5305555555556,True,Barley
6,2015,192.8,120.7,159.7,325.2305555555556,True,Barley
6,2015,192.8,120.7,159.7,45.83055555555555,False,Barley
6,2015,192.8,120.7,159.7,342.6305555555556,True,Barley
6,2015,192.8,120.7,159.7,-27.06944444444443,False,Barley
6,2015,192.8,120.7,159.7,-4.569444444444429,False,Barley
6,2015,192.8,120.7,159.7,-92.56944444444444,False,Barley
6,2015,192.8,120.7,159.7,-129.16944444444442,False,Barley
6,2015,192.8,120.7,159.7,-152.36944444444444,False,Barley
6,2015,192.8,120.7,159.7,-175.06944444444446,False,Barley
6,2015,192.8,120.7,159.7,-84.86944444444444,False,Barley
6,2015,192.8,120.7,159.7,-188.56944444444449,False,Barley
6,2015,192.8,120.7,159.7,-170.16944444444442,False,Barley
6,2015,192.8,120.7,159.7,-141.76944444444445,False,Barley
6,2015,192.8,120.7,159.7,-117.76944444444445,False,Barley
6,2015,192.8,120.7,159.7,-194.1694444444444,False,Barley
6,2015,192.8,120.7,159.7,-152.56944444444446,False,Barley
6,2015,192.8,120.7,159.7,-100.86944444444444,False,Barley
6,2015,192.8,120.7,159.7,-122.56944444444444,False,Barley
6,2015,192.8,120.7,159.7,-114.96944444444443,False,Barley
6,2015,192.8,120.7,159.7,-101.36944444444444,False,Barley
6,2015,192.8,120.7,159.7,535.4305555555555,True,Barley
6,2015,192.8,120.7,159.7,-80.16944444444445,False,Barley
6,2015,192.8,120.7,159.7,-126.76944444444445,False,Barley
6,2015,192.8,120.7,159.7,-20.86944444444444,False,Barley
6,2015,192.8,120.7,159.7,38.53055555555554,False,Barley
6,2015,192.8,120.7,159.7,-17.969444444444434,False,Barley
6,2015,192.8,120.7,159.7,-35.769444444444446,False,Barley
6,2015,192.8,120.7,159.7,-181.1694444444444,False,Barley
6,2015,192.8,120.7,159.7,-180.06944444444446,False,Barley
6,2015,192.8,120.7,159.7,423.6305555555556,True,Barley
6,2015,192.8,120.7,159.7,-152.86944444444444,False,Barley
6,2015,192.8,120.7,159.7,-65.76944444444445,False,Barley
6,2015,192.8,120.7,159.7,314.93055555555554,True,Barley
6,2015,192.8,120.7,159.7,49.33055555555555,False,Barley
7,2015,242.4,121.9,161.9,81.53055555555554,False,Barley
7,2015,242.4,121.9,161.9,52.83055555555555,False,Barley
7,2015,242.4,121.9,161.9,56.43055555555557,False,Barley
7,2015,242.4,121.9,161.9,143.63055555555556,False,Barley
7,2015,242.4,121.9,161.9,141.83055555555555,False,Barley
7,2015,242.4,121.9,161.9,362.43055555555554,True,Barley
7,2015,242.4,121.9,161.9,54.63055555555556,False,Barley
7,2015,242.4,121.9,161.9,170.23055555555558,False,Barley
7,2015,242.4,121.9,161.9,-34.06944444444443,False,Barley
7,2015,242.4,121.9,161.9,-66.86944444444444,False,Barley
7,2015,242.4,121.9,161.9,-47.66944444444445,False,Barley
7,2015,242.4,121.9,161.9,94.63055555555556,False,Barley
7,2015,242.4,121.9,161.9,-98.86944444444444,False,Barley
7,2015,242.4,121.9,161.9,-6.269444444444446,False,Barley
7,2015,242.4,121.9,161.9,-2.7694444444444457,False,Barley
7,2015,242.4,121.9,161.9,-6.769444444444446,False,Barley
7,2015,242.4,121.9,161.9,-12.769444444444446,False,Barley
7,2015,242.4,121.9,161.9,44.33055555555555,False,Barley
7,2015,242.4,121.9,161.9,153.83055555555555,False,Barley
7,2015,242.4,121.9,161.9,3.2305555555555543,False,Barley
7,2015,242.4,121.9,161.9,114.23055555555558,False,Barley
7,2015,242.4,121.9,161.9,17.93055555555557,False,Barley
7,2015,242.4,121.9,161.9,295.6305555555556,True,Barley
7,2015,242.4,121.9,161.9,-146.46944444444443,False,Barley
7,2015,242.4,121.9,161.9,-219.16944444444445,False,Barley
7,2015,242.4,121.9,161.9,-123.96944444444443,False,Barley
7,2015,242.4,121.9,161.9,13.63055555555556,False,Barley
7,2015,242.4,121.9,161.9,-149.46944444444443,False,Barley
7,2015,242.4,121.9,161.9,-162.06944444444446,False,Barley
7,2015,242.4,121.9,161.9,-208.86944444444444,False,Barley
7,2015,242.4,121.9,161.9,-200.56944444444449,False,Barley
7,2015,242.4,121.9,161.9,487.0305555555556,True,Barley
7,2015,242.4,121.9,161.9,-206.46944444444443,False,Barley
7,2015,242.4,121.9,161.9,-135.66944444444442,False,Barley
7,2015,242.4,121.9,161.9,161.23055555555558,False,Barley
7,2015,242.4,121.9,161.9,10.030555555555535,False,Barley
8,2015,205.2,122.6,160.1,230.6305555555556,True,Barley
8,2015,205.2,122.6,160.1,290.33055555555563,True,Barley
8,2015,205.2,122.6,160.1,346.43055555555554,True,Barley
8,2015,205.2,122.6,160.1,64.63055555555556,False,Barley
8,2015,205.2,122.6,160.1,413.2305555555556,True,Barley
8,2015,205.2,122.6,160.1,15.530555555555535,False,Barley
8,2015,205.2,122.6,160.1,16.63055555555556,False,Barley
8,2015,205.2,122.6,160.1,-21.06944444444443,False,Barley
8,2015,205.2,122.6,160.1,30.93055555555557,False,Barley
8,2015,205.2,122.6,160.1,-73.56944444444443,False,Barley
8,2015,205.2,122.6,160.1,-108.26944444444445,False,Barley
8,2015,205.2,122.6,160.1,24.43055555555557,False,Barley
8,2015,205.2,122.6,160.1,-145.36944444444444,False,Barley
8,2015,205.2,122.6,160.1,-145.76944444444445,False,Barley
8,2015,205.2,122.6,160.1,-51.56944444444443,False,Barley
8,2015,205.2,122.6,160.1,-119.86944444444444,False,Barley
8,2015,205.2,122.6,160.1,-186.86944444444444,False,Barley
8,2015,205.2,122.6,160.1,-105.86944444444444,False,Barley
8,2015,205.2,122.6,160.1,16.530555555555537,False,Barley
8,2015,205.2,122.6,160.1,16.730555555555583,False,Barley
8,2015,205.2,122.6,160.1,-212.1694444444444,False,Barley
8,2015,205.2,122.6,160.1,-234.56944444444443,False,Barley
8,2015,205.2,122.6,160.1,119.93055555555556,False,Barley
8,2015,205.2,122.6,160.1,-180.46944444444443,False,Barley
8,2015,205.2,122.6,160.1,-135.76944444444445,False,Barley
8,2015,205.2,122.6,160.1,25.63055555555556,False,Barley
8,2015,205.2,122.6,160.1,39.33055555555555,False,Barley
8,2015,205.2,122.6,160.1,-63.16944444444445,False,Barley
8,2015,205.2,122.6,160.1,-88.96944444444443,False,Barley
8,2015,205.2,122.6,160.1,-133.46944444444443,False,Barley
8,2015,205.2,122.6,160.1,-166.26944444444445,False,Barley
8,2015,205.2,122.6,160.1,238.33055555555555,True,Barley
8,2015,205.2,122.6,160.1,-168.56944444444446,False,Barley
8,2015,205.2,122.6,160.1,-115.56944444444444,False,Barley
8,2015,205.2,122.6,160.1,4.230555555555554,False,Barley
8,2015,205.2,122.6,160.1,-100.66944444444444,False,Barley
9,2015,131.8,124.3,167.2,267.2305555555556,True,Barley
9,2015,131.8,124.3,167.2,94.73055555555558,False,Barley
9,2015,131.8,124.3,167.2,33.03055555555554,False,Barley
9,2015,131.8,124.3,167.2,68.73055555555558,False,Barley
9,2015,131.8,124.3,167.2,88.83055555555555,False,Barley
9,2015,131.8,124.3,167.2,-90.76944444444445,False,Barley
9,2015,131.8,124.3,167.2,-15.36944444444444,False,Barley
